text,DV_C,DV_n
[HH1].[C][#C].[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][N][C][=Branch1][C][=O][O],0.5264808899994641,-3.2
[C][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N][O][C][C][C][O][C][Ring1][Branch1],0.5264808899994641,-3.2
[C][C][O][N][=C][Branch1][C][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C],0.5264808899994641,-3.2
[C][C][=C][Branch1][O][C][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][O][C][=N][O],0.71473389000014,-3.0
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][Branch1][#Branch1][C][=C][N][=C][Ring1][=Branch1][C][=O],8.621359889999548,9.3
[C][C][=C][C][=C][C][=Branch1][=Branch2][=N][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][C][Branch1][C][C][O],9.562624889999585,9.0
[C][C][O][P][=Branch1][C][=O][Branch1][Ring1][C][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],7.115335889999714,8.7
[C][C][=N][C][C][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][Ring1][#Branch1],0.0872238899993731,-3.7
[C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][O][C],0.5264808899994641,-3.2
[C][C][=Branch1][S][=C][C][=C][C][=C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C],-0.4775351100004253,-1.1
[C][=C][Branch1][=Branch2][C][C][=C][C][=C][C][Ring1][Branch1][C][=Branch1][C][=O][O],5.35830788999935,7.5
[C][C][Branch1][Branch1][C][O][Ring1][Ring1][O][C][=C][C][=C][=C][C][Ring1][=Branch1],5.35830788999935,7.5
[C][C][Branch1][C][C][C][=C][Branch1][=Branch2][C][=Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.540286110000279,-1.2
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N],-1.98355911000026,-3.8
[C][C][Branch1][C][C][Branch1][=C][C][#C][C][=C][C][=C][C][=Branch1][C][=O][N][Ring1][#Branch1][O],9.562624889999585,9.0
[C][C][C][C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][N][C][=O],0.5264808899994641,-3.2
[C][C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][C][C][C][=C][C][=Branch1][C][=O][N][Ring1][#Branch1],0.5264808899994641,-3.2
[C][C][=C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][#Branch1][Cl][Cl][Cl],11.319652889999947,11.7
[C][C][C][C][C][C][=Branch1][Ring2][=C][=C][=C][C][Ring1][=Branch2],-2.109061109999967,-3.0
[C][C][C][C][C][C][C][Branch1][Branch2][C][C][Ring1][=Branch1][C][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1],-3.670933500000362,-4.760918370000564
[C][=C][C][=Branch1][C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O],7.868347890000188,8.8
[C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][Ring2][=C][Ring1][#Branch2][C][C][#N],7.05258488999986,6.1
[C][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][#Branch2],1.404994889999646,-1.8
[C][C][O][C][=Branch1][C][=O][C][=Branch1][Branch2][=C][C][=Branch1][C][=C][C][#N][C],0.71473389000014,-3.0
[C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=C][C][C][=C][Ring1][#Branch1],5.35830788999935,7.5
[C][=C][C][C][C][=C][Branch1][#C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][N][C][=O],-0.1637801100000418,-3.4
[C][C][=C][C][=Branch1][Ring2][=C][C][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][N],-0.4775351100004253,-1.1
[C][C][C][P][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],6.236821889999532,1.8
[C][C][=N][C][=C][C][C][=C][Ring1][#Branch1][C][C][Branch1][C][C][Branch1][C][C][C],-1.418800110000461,-2.4
[C][=C][C][C][C][Branch1][Branch2][C][C][=C][C][=C][Ring1][=Branch2][N],-5.685868110000548,-11.6
[C][C][=N][N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][C],-1.9208081100004053,-5.8
[C][C][=C][Branch1][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.98355911000026,-3.8
[C][C][=C][N][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch2][Ring1][=Branch1][C][#C],6.357931319999183,6.101279729999535
[C][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][Branch1][=Branch2][C][C][Ring1][=Branch2][C][Ring1][#Branch1][=O][N][C][=O],0.5264808899994641,-3.2
[C][C][C][C][Branch1][N][C][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O],0.5264808899994641,-3.2
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][C][C][O][C],5.672062889999733,7.6
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][Branch1][Branch1][C][C][Ring1][Branch2][N][O],0.5264808899994641,-3.2
[C][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.5523341099999475,-6.6
[C][C][C][C][C][C][=C][Ring1][=Branch1][O][C][=Branch1][Ring2][=C][Ring1][Branch1][C],-3.2385791100006784,-3.7
[C][C][=C][Branch1][Ring2][C][Ring1][Ring1][C][C][=C][Ring1][#Branch1][C][Ring1][Ring1],1.404994889999646,1.0
[C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1][S][N][=N][Ring1][Branch1],4.354291889999461,1.0
[C][=C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N],3.852283889999516,2.5
[C][C][=C][C][C][Ring1][Branch1][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1],-2.736571110000734,-3.9
[C][O].[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],6.801580889999331,8.9
[C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N+1][=Branch1][C][=C][O-1],3.852283889999516,2.5
[C].[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],-2.234563110000789,-2.9
[C][C][#C][C][N][C][=Branch1][C][=O][C][=N][N][N][=C][Ring1][Branch1][C],4.542544890000136,3.8
[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][C][=C][Ring1][=Branch1],-2.297314110000643,-3.2
[C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][O][C][Ring1][#Branch2][=C][Ring1][#C],7.80559688999922,10.0
[C][C][=Branch1][C][=O][C][C][C][C][Branch1][#Branch1][C][Ring1][Branch1][O][C][O][C][=C][Ring1][=Branch2],-0.0382781100003343,0.3
[C][=C][C][=Branch1][O][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][N][C][C][=C][S][C][=C][Ring1][Branch1],15.147463889999944,15.8
[C][C][=C][C][=C][C][Branch1][O][C][Ring1][Branch1][=C][Ring1][Branch2][C][=C][Ring1][=Branch2][O],1.452685649999624,0.1832329199999742
[C][C][C][=Branch1][C][=O][C][N][C][=C][C][=C][C][=N][Ring1][=Branch1],-1.9208081100004053,-5.8
[C][C][C][Ring1][Ring1][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch1][C][Ring1][#Branch2],-2.297314110000643,-3.2
[C][C][Branch1][P][C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][O][C],4.668046889999844,4.9
[C][C][CH1][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=Branch1][Branch2][=C][Branch1][Ring2][CH1][Ring1][=Branch1][C][C],-3.670933500000362,-4.760918370000564
[C][C][Branch1][#C][C][C][C][Branch1][=Branch1][C][Ring1][Branch1][C][O][C][=C][Ring1][Branch2][C][=Branch1][C][=O][O],-0.0382781100003343,0.3
[C][C][O][C][=Branch1][C][=O][C][C][=C][Branch1][#Branch1][C][C][C][=C][Ring1][=Branch1][C][N][Ring1][=Branch2],0.5264808899994641,-3.2
[C][C].[C][C][C][=Branch1][#Branch2][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][C],-1.418800110000461,-2.4
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][Branch1][Ring2][O][Ring1][Ring1][C][O],5.35830788999935,7.5
[C][=C][C][=C][Branch1][N][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][=C][Branch1][C][N][N],4.542544890000136,3.8
[C][C][Branch1][S][C][=N][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][#N][O][C],4.542544890000136,3.8
[C][N][Branch1][C][C][C][#C][C][#C],-3.2385791100006784,-9.0
[C][C][Branch1][C][C][Branch1][C][C][SiH2][O][C][Branch1][C][C][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][O][Ring1][#Branch1],-0.2265311099998956,0.8
[C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][O],-3.2385791100006784,-3.7
[C][C][Branch1][O][C][C][=C][C][=Branch1][C][=O][C][Ring1][#Branch1][C][=C],1.2167418900000848,0.3
[C][C][=C][Branch1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=O][C][O],5.35830788999935,7.5
[C][=C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][O][Ring1][O],3.6640308899999545,0.0
[C][C][Branch1][Ring2][O][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1],7.680094889999512,9.7
[C][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][Branch1][C][C][C][#C],6.927082890000152,8.9
[C][=C][C][=Branch1][=Branch2][=C][C][=C][Ring1][=Branch1][C][C][N][O][C][=O],0.71473389000014,-3.0
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=N][C][O],1.3422438899997922,-2.4
[C][C][C][=C][Branch1][Ring2][C][Ring1][Branch1][C][=C][Branch1][#Branch1][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][O],0.0244728899995193,-4.8
[C][C][Branch1][N][C][C][C][C][=Branch1][C][=C][C][Ring1][#Branch1][=O][C][=Branch1][C][=O][O][C],-0.0382781100003343,0.3
[C][C][=C][C][=Branch2][Ring1][C][=C][Branch1][N][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][#N][C],-3.5523341099999475,-6.6
[C][C][O][C][=Branch1][C][=O][C][Branch1][Ring2][C][C][=C][Branch1][Ring2][C][C][=C][N+1][#C-1],0.5264808899994641,-3.2
[C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=O],3.852283889999516,2.5
[C][C][=C][N][C][C][=C][O][C][Ring1][Branch1][=C][Ring1][=Branch2],7.491841889999951,6.7
[C][=C][C][=Branch1][Branch2][=C][C][=C][Ring1][=Branch1][C][Br][Br],9.68812688999929,9.9
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.6640308899999545,0.0
[C][=C][C][#N].[C][=C][O][C][=Branch1][C][=O][O][Ring1][=Branch1],14.017945889999233,13.4
[C][C][=C][C][C][C][C][=Branch1][C][=C][C][Ring1][#Branch1][=C][C][=C][Ring1][O],-2.6876253300005803,-3.3835339200003185
[C][C][C][Branch1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C],-2.297314110000643,-3.2
[C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][F][C][C][S][=Branch1][C][=O][=Branch1][C][=O][F],12.323668889999835,12.5
[C][C][C][Ring1][Ring1][C][=C][Branch1][Branch1][C][C][Ring1][Ring2][C][=O],3.4130268899994247,1.0
[C][=C][C][C][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][Ring1][Branch2],-3.2385791100006784,-3.7
[C][C][=C][C][Branch1][#Branch2][C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][C][C][C],-2.234563110000789,-2.9
[C][C][C][C][Branch1][Ring2][C][Ring1][Ring2][Branch1][Ring2][C][Ring1][Branch1][C][=N][O][C][=Branch1][Ring2][=C][Ring1][Branch1][N],-1.9208081100004053,-5.8
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=O],4.228789889999753,4.3
[C][C][N][C][C][=Branch1][C][=O][O][C][=C][S][C][=C][Ring1][Branch1],13.64143989000011,14.5
[C][C][=Branch1][C][=O][C][=C][C][C][C][C][=C][C][=Branch1][C][=O][O],-0.0382781100003343,0.3
[C][C][C][Ring1][Ring1][Branch1][#C][C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][#N],8.621359889999548,9.3
[C][C][Branch1][C][C][C][=C][C][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.6030371100001328,-1.2
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][Branch1][Ring1][C][=O][N],3.852283889999516,2.5
[C][C][=C][C][=C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][Branch1][=C][N][Ring1][Branch1][C][=O],8.49585788999984,8.1
[C][C][=C][Branch1][=Branch1][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][Ring1][Ring1],1.3422438899997922,-2.4
[C][C][=Branch1][Ring1][=N][O][C][=C][C][=C][C][C][C][=C][Ring1][Branch1][C][Ring1][=Branch2][=C][C][=C][Ring1][=Branch1],-1.98355911000026,-3.8
[C][C][C][C][C][C][Ring1][Ring1][C][C][=Branch1][C][=O][C][C][Ring1][Branch2][C][Ring1][N],-1.3560491100006071,-6.2
[C][C][=Branch1][Ring2][=N][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C],0.5264808899994641,-3.2
[C][O][C][C][C][=Branch1][C][=O][C][=C][N][=C][Branch1][Ring2][S][Ring1][Branch1][C][Branch1][C][F][Branch1][C][F][F],11.884411889999743,11.2
[C][C][=C][C][=Branch1][C][=O][N][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][Ring1][#Branch1],-0.1637801100000418,-3.4
[C][C][=C][C][C][C][Ring1][Ring2][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1],-2.6738201099997654,-3.7
[C][C][N][Branch1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O][C],0.5264808899994641,-3.2
[C][=C][C][=C][N][Branch1][Branch1][N][=C][Ring1][Branch1][C][C][C][O][C][Ring1][Branch1],-1.9208081100004053,-5.8
[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][S][N][=C][Ring1][Branch1][C],9.31162089000017,6.2
[C][C][Branch1][=N][C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][O],3.852283889999516,2.5
[C][C][=C][C][=Branch1][Branch1][=C][C][Ring1][Branch1][C][C][=Branch1][C][=O][C],1.2167418900000848,0.3
[C][#C][C][C][C][=Branch1][C][=O][C][N][Ring1][=Branch1],-0.4775351100004253,-5.1
[C][N][C][C][C][=C][C][=Branch1][C][=C][C][=C][Ring1][=Branch2],-2.109061109999967,-2.6
[C][C][=C][Branch2][Ring1][Ring2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][N][=O],-0.1637801100000418,-3.4
[C][=C][C][=C][N][C][=Branch1][C][=O][C][=N+1][Ring1][#Branch1][O-1],12.825676889999782,11.0
[C][=C][C][=C][N][Branch1][N][C][=Branch1][Branch2][=C][Ring1][Branch1][C][=C][Ring1][=Branch2][O][C][C][O],9.562624889999585,9.0
[C][C][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][=C][C][Ring1][#Branch2],6.801580889999331,8.9
[C][C][=C][C][N][=N][N][C][=Branch1][C][=C][C][=C][Ring1][#Branch2],-4.368097110000275,-5.6
[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch1][=N][C][=C][C][=C][C][Ring1][=Branch1][C][=C][O][Ring1][#Branch2][C][C][Ring1][#C][=C][O][C][=C][Ring1][=Branch1],6.063001619999201,8.032127999999116
[C][C][=C][Branch1][Ring2][C][Ring1][Ring1][C][=C][C][=C][S][Ring1][Branch1],6.927082890000152,7.5
[C][C][=C][C][=Branch1][=Branch1][=N][C][=C][Ring1][=Branch1][C][=Branch1][Ring2][=N][O][C][C],-1.9208081100004053,-5.8
[C][C][Branch1][=C][C][C][Ring1][Ring1][C][=C][C][=Branch1][C][=C][C][Ring1][#Branch1][C],-2.109061109999967,-3.0
[C][C][=C][Branch1][N][C][C][C][C][O][C][Ring1][=Branch1][O][Ring1][=Branch2][C][=Branch1][C][=O][C],-0.0382781100003343,0.3
[C][C][C][=C][C][=C][C][C][C][=C][C][Ring1][Branch1],-2.234563110000789,-2.9
[C][C][Branch2][Ring1][C][C][Branch1][Branch2][C][Ring1][Ring1][Branch1][C][C][O][C][Branch1][Ring1][C][#N][C][#N][C],-1.9208081100004053,-5.8
[C][C][C][=C][Branch1][#Branch1][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][Ring1][#Branch2],16.40248388999925,17.8
[C][C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][O][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],6.063001619999201,8.032127999999116
[C][C][C][C][C][C][C][Ring1][Branch1][Branch1][Branch2][C][Ring1][Ring1][Branch1][C][C][C][C][C][Ring1][#Branch2][=C],-2.297314110000643,-3.2
[C][C][C][=C][C][Ring1][Ring2][N][=C][Ring1][#Branch1][N],-5.874121110000109,-11.2
[C][C][=C][C][=C][N][Ring1][Branch1][C][C][C][Ring1][Ring1],-5.497615109999872,-11.4
[C][C][Branch1][Branch2][C][C][O][C][Ring1][Branch1][=O][C][=N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],-0.1637801100000418,-3.4
[C][C][C][=C][C][=C][C][Ring1][=Branch1][S][C][N][Ring1][Branch1],5.170054889999789,6.1
[C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O].[C][=C],-3.2385791100006784,-3.7
[C][C][Branch1][C][C][O][P][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][C],6.927082890000152,8.6
[C][N][Branch1][C][C][C][=N][C][=C][Branch1][=Branch1][C][=C][S][Ring1][Branch1][C][#N],10.127383889999384,10.3
[C][=C][C][=C][Branch1][#C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=N][N][C][=Branch1][C][=O][N][N],4.542544890000136,3.8
[C][C][C][C][=C][Branch1][Branch2][C][=C][Ring1][=Branch1][O][Ring1][Branch1][C],3.4130268899994247,1.0
[C][C][Branch1][C][C][C][C][C][Ring1][Ring1][C][=Branch1][C][=C][C][=C][Ring1][#Branch1],-2.109061109999967,-3.0
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][C][=C],1.404994889999646,-1.8
[C][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][Ring1][#Branch1],3.4130268899994247,1.0
[C][=C][N][C][N][=C][C][=C][Ring1][=Branch1],-5.874121110000109,-11.2
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][N][C][Ring1][Branch2][=N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C],4.228789889999753,4.3
[C][C][C][C][C][C][Ring1][=Branch1][C][C][Branch1][Ring2][C][Ring1][Branch2][C][Ring1][#Branch1][O][Ring1][Ring2],-3.2385791100006784,-3.7
[C][C][Branch1][Branch1][C][O][Ring1][Ring2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][O],0.5264808899994641,-3.2
[C][C][Branch1][C][C][C][C][C][=C][Branch1][Branch1][C][Ring1][Branch1][=O][O][C][C][O][Ring1][Branch2],-0.0382781100003343,0.3
[C][C][=Branch1][C][=O][C][Branch1][Branch1][C][O][Ring1][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],4.668046889999844,4.9
[C][C][Branch1][S][C][C][C][C][C][Branch1][Branch1][C][Ring1][Branch1][=C][C][=C][Ring1][#Branch1][O],-1.3560491100006071,-6.2
[C][=C][C][C][=Branch1][Ring1][=C][=O][C][=C],-2.736571110000734,-3.8
[C][O][C][=Branch1][C][=O][C][=C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1],5.35830788999935,7.5
[C][C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],9.562624889999585,9.0
[C][C][C][=C][Branch1][S][N][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O][C][C],0.5264808899994641,-3.2
[C][C][=Branch1][C][=O][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][#C],-3.2385791100006784,-3.7
[C][C][N][C][=C][Branch1][Ring2][N][Ring1][Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][N],-4.368097110000275,-5.6
[C][C][Branch1][S][C][=C][C][=C][Branch1][Branch1][N][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C],0.71473389000014,-3.0
[C][C][C][C][Ring1][Ring1][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=O],5.35830788999935,7.5
[C][C][=C][Branch1][N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=N][N][O][C],-1.9208081100004053,-5.8
[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][=C][C][Ring1][#Branch1][=O],-3.2385791100006784,-3.7
[C][C][C][=C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=N][Ring1][#Branch2],-1.9208081100004053,-5.8
[C][C][=C][C][Branch1][#Branch2][C][Ring1][Ring2][C][=C][C][Ring1][Branch1][=O][O][C],5.35830788999935,7.5
[C][C][Branch1][Ring1][C][=O][C][=C][C][=C][C][C][Ring1][=Branch1],1.2167418900000848,0.3
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][C][=C][Branch1][Branch1][C][Ring1][Branch2][=O][N][C][=Branch1][C][=O][C],15.147463889999944,15.8
[C][N][C][C][=Branch1][C][=O][C][C][=C][Ring1][#Branch1][C][C][C][=C][Ring1][=Branch1],1.404994889999646,-1.8
[C][C][=C][C][=Branch1][Branch1][=C][=C][Ring1][=Branch1][Cl],9.31162089000017,7.0
[C][C][=C][N][C][=C][Branch1][=Branch2][N][=C][Ring1][Branch1][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O],4.228789889999753,4.3
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][CH1],7.491841889999951,6.7
[C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N],-2.109061109999967,-2.6
[C][C][Branch1][C][C][O][Si][C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1],-3.6778361100007695,-4.8
[C][N][C][=C][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=Branch1][C][=O][C][C][C][Ring1][Ring1],3.852283889999516,2.5
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.736571110000734,-3.8
[C][=C][C][=Branch2][Ring1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1][O],17.029993890000014,16.2
[C][C][=C][Branch1][#Branch1][C][=C][N][=C][Ring1][=Branch1][C][#C],7.868347890000188,6.7
[C][C][=Branch1][C][=O][C][C][C][=C][C][=C][Ring1][=Branch1],3.4130268899994247,1.0
[C][=C][C][=Branch1][C][=O][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][=C][O],14.017945889999233,13.4
[C][C][C][C][Branch1][C][C][Branch1][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.297314110000643,-3.2
[C][C][=C][C][=C][Branch1][=N][C][=C][C][=Branch1][#Branch1][=C][Ring1][=Branch1][C][Ring1][=Branch2][C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][Ring1][=C],-1.329066180000737,-1.5104165699998908
[C][C][C][C][C][#C][C][=Branch1][C][=O][C][=N][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],-0.1637801100000418,-3.4
[C][C][C][C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][Branch1][C][C][C][Branch1][Ring1][C][#N][C][#N],-3.5523341099999475,-6.6
[C][C][#C][C][C][C][C][=Branch1][C][=O][C][Ring1][=Branch1][=C],6.927082890000152,8.9
[C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][O],-1.98355911000026,-3.8
[C][C][=C][C][=C][Ring1][Branch1][C][C][=C][Ring1][Branch1],1.404994889999646,1.0
[C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=N][Ring1][=Branch1],0.0872238899993731,-3.7
[C][C][C][Branch1][C][C][Branch2][Ring1][Branch1][C][=C][Branch1][#C][C][=Branch1][#Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][C][O][C][P][C],7.115335889999714,8.7
[C][=C][C][=N][C][=Branch1][=Branch2][=C][C][=Branch1][C][=O][O][Ring1][#Branch1][O],14.017945889999233,13.4
[C][C][C][Branch1][Ring2][C][Ring1][Ring2][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][O],1.404994889999646,-1.8
[C][C][#C][C][C][C][C][C][=C][Ring1][=Branch1],-2.171812109999821,-3.1
