cid,substituent,canonical_smiles,DV_C,DV_n
8418,C≡CC6H5,C1=CC=C2C=C3C=CC=CC3=CC2=C1,3.6012798900001006,3.9
8443,CH2NHCOMe,CC1=CC=CC=C1NC(=O)C,3.852283889999516,2.5
8446,CH2SCN ,CC1=NC2=CC=CC=C2S1,11.005897889999565,9.6
8473,Me ,C1C2C=CC1C=C2,-2.109061109999967,-3.3
8487,COOMe ,CC(=O)C1=CC(=CC=C1)O,6.04856888999997,8.2
8488,CH2NMe2,CC1=CC(=CC=C1)N(C)C,-2.109061109999967,-2.6
8497,C6H4-4NO2,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,10.378387889999912,10.2
8500,COEt ,CC1=CC=C(C=C1)C(=O)C,6.927082890000152,8.9
8588,N=C(Me)NHC6H5,CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31,-3.5523341099999475,-6.6
8635,NHCOOMe ,COC(=O)C1=CC=CC=C1N,1.3422438899997922,-2.4
8640,1-PYRRYL,C1=CC=C2C(=C1)C=CC=C2N,6.654116039999339,4.054342109999892
8656,NHCOCH(Me)2,CC1=C(C(=CC=C1)NC(=O)C)C,1.404994889999646,-1.8
8657,CH2CH(me)2,CCC1=CC=CC=C1CC,-2.109061109999967,-3.0
8658,COOMe ,COC1=CC=CC=C1C=O,6.04856888999997,8.2
8663,2-furyl,C1=CC=C2C=C(C=CC2=C1)O,1.452685649999624,0.1832329199999742
8680,CH2CH(me)2,CCC(C)C1=CC=CC=C1,-2.109061109999967,-3.0
8712,SMe ,CC1=CC=CC=C1S,1.7187498900000295,-1.5
8717,CH2NMe2,CC1=CC(=C(C=C1C)N)C,-2.109061109999967,-2.6
8718,COOMe ,CC1=CC(=O)C(=CC1=O)C,6.04856888999997,8.2
8766,SC6H5,C1=CC=C(C=C1)SC2=CC=CC=C2,5.985817890000117,5.9
8785,COOEt ,CC(=O)OCC1=CC=CC=C1,5.35830788999935,7.5
8794,CH2CN ,C1=CC=C(C=C1)CC#N,7.868347890000188,6.7
8797,COOEt ,CC1=CC=C(C=C1)OC(=O)C,5.35830788999935,7.5
8815,COCHMe2 ,COC1=CC=C(C=C1)CC=C,6.801580889999331,8.9
8817,2-AZIRIDINYL,CC1=NC=C(C=C1)C=C,3.701681489999644,1.6817267999998704
8864,CH2CH(me)2,CCC1=CC(=CC=C1)CC,-2.109061109999967,-3.0
9006,SiMeCl2 ,C[Si](C1=CC=CC=C1)(Cl)Cl,8.24485388999931,9.6
9061,N(COMe)2,C1=CC2=C(C=C1O)C(=CN2)CCO,9.562624889999585,9.0
9211,CH=CHCHO ,C1C=CC2=CC=CC=C2O1,5.170054889999789,8.1
9219,NHCN ,C1=CNC2=C1C=CN=C2,10.566640889999473,5.9
9220,NHCN ,C1=CNC2=C1C=NC=C2,10.566640889999473,5.9
9221,NHCN ,C1=CC=C2C(=C1)C=NN2,10.566640889999473,5.9
9222,NHCN ,C1=CC2=C(NC=C2)N=C1,10.566640889999473,5.9
9224,SCN ,C1=CN=CC2=C1C=CS2,16.778989889999487,17.1
9225,SCN ,C1=CC=C2C(=C1)C=NS2,16.778989889999487,17.1
9226,NHCN ,C1=CC2=C(C=CN2)N=C1,10.566640889999473,5.9
9227,N3 ,C1=CN=CC2=C1N=CN2,4.542544890000136,5.4
9228,OCN,C1=CC=C2C(=C1)N=CO2,18.034009889999904,14.2
9229,COOH ,C1OC2=CC=CC=C2O1,8.558608889999695,10.9
9230,CH2CN ,C1=CC2=CC=CN2C=C1,7.868347890000188,6.7
9309,C(Me)=CH2,C=CCC1=CC=CC=C1,-0.1637801100000418,-0.5
9456,N=NNMe2,CN(C1=CC=CC=C1)C(=N)N,-4.368097110000275,-5.6
9461,C6H4-3F,C1=CC=C(C=C1)C2=CC=C(C=C2)F,3.9150348899993697,3.3
9479,SiMeF2,C[Si](C1=CC=CC=C1)(F)F,7.303588889999275,8.9
9480,N(CF3)2,C1=C(C=C(C=C1C(F)(F)F)N)C(F)(F)F,14.959210889999268,15.2
9589,CONH2,CC(=O)C1=CN=CC=C1,7.05258488999986,8.1
9591,CH2F,C1=CC=C(C=C1)CF,4.919050889999259,1.8
9595,N(Me)COCF3,CC(=O)NC1=CC=CC(=C1)C(F)(F)F,12.613578509999115,12.304216079999904
9603,CH2F,CC1=CC=C(C=C1)F,4.919050889999259,1.8
9606,CH2F,CC1=CC(=CC=C1)F,4.919050889999259,1.8
9692,NHCONHEt ,C1=CC=C(C(=C1)C(=O)CCN)N,-1.9208081100004053,-5.8
9712,SiF3,C1=CC=C(C=C1)[Si](F)(F)F,14.206198889999907,16.1
9899,OCOCF3,C1=CC=C(C(=C1)C(=O)O)C(F)(F)F,14.519953890000291,12.2
9905,COCF3,C1=CC=C(C=C1)C(=O)C(F)(F)F,18.28501388999932,19.6
9922,C6H4-3NO2,C1CN1C2=CC(=O)C(=O)C3=CC=CC=C32,8.49585788999984,8.1
9924,NHCOC6H4-4OMe,C1=CC=C(C=C1)C(C(=NO)C2=CC=CC=C2)O,-0.1637801100000418,-3.4
9962,SiFMe2,C[Si](C)(C1=CC=CC=C1)F,5.232805889999643,2.9
9963,OCOCF3,C1=CC(=CC(=C1)C(F)(F)F)C(=O)O,14.519953890000291,12.2
9966,OCOCF3,C1=CC(=CC=C1C(=O)O)C(F)(F)F,14.519953890000291,12.2
9975,OCH2F ,COC1=CC(=CC=C1)F,4.542544890000136,1.4
9987,OCH2F ,COC1=CC=C(C=C1)F,4.542544890000136,1.4
10008,F ,C1=CC=C(C=C1)F,4.166038889999899,5.1
10200,CH2SCN ,C1=CC=C2C(=C1)C(=CN2)S,11.005897889999565,9.6
10254,COCHMe2 ,CC1=CC(=C(C(=C1)C)C=O)C,6.801580889999331,8.9
10261,O(CH2)4CH3,CCC=CCC1=C(CCC1=O)C,-1.3560491100006071,-6.2
10263,CH2CH(me)2,CC1=C(C(=C(C=C1)C)C)C,-2.109061109999967,-3.0
10273,C6H4-4NO2,C1=CN=CC(=C1C(=O)O)C(=O)O,10.378387889999912,10.2
10285,1-PYRRYL,CC1=CC=NC2=CC=CC=C12,6.654116039999339,4.054342109999892
10296,COOEt ,CC(C1=CC=CC=C1)C(=O)O,5.35830788999935,7.5
10301,COOMe ,C1COC2=CC=CC=C2O1,6.04856888999997,8.2
10312,CH=CHCHO ,C=C(C=O)C1=CC=CC=C1,5.170054889999789,8.1
10315,COCHMe2 ,CCCC(=O)C1=CC=CC=C1,6.801580889999331,8.9
10326,C(Me)=CH2,C1CC2=CC=CC=C2C1,-0.1637801100000418,-0.5
10327,COMe ,C1C2=CC=CC=C2CO1,7.680094889999512,9.7
10328,2-AZIRIDINYL,C1CNC2=CC=CC=C21,3.701681489999644,1.6817267999998704
10329,COMe ,C1COC2=CC=CC=C21,7.680094889999512,9.7
10335,CH2CH(OH)Me ,CC1=CC(=C(C=C1C)O)C,1.2167418900000848,0.3
10356,COOEt ,CC1=CC(=CC(=C1)C(=O)O)C,5.35830788999935,7.5
10364,CH2C(OH)(Me)2,CC1=C(C=C(C=C1)C(C)C)O,-3.2385791100006784,-3.7
10365,C6H4-4NO2,C1=CN=C(C=C1C(=O)O)C(=O)O,10.378387889999912,10.2
10366,C6H4-4NO2,C1=C(C=NC=C1C(=O)O)C(=O)O,10.378387889999912,10.2
10367,C6H4-4NO2,C1=CC(=NC(=C1)C(=O)O)C(=O)O,10.378387889999912,10.2
10371,NO ,C1=CC(=CN=C1)C=O,16.27698188999954,19.2
10379,C6H4-3NO2,C1=CC(=O)C=CC1=NC2=CC=C(C=C2)O,8.49585788999984,8.1
10389,N=C(Me)NHC6H5,CC1=CC=C(C=C1)N=NC2=CC=C(C=C2)C,-3.5523341099999475,-6.6
10390,C≡CC6H5,C1=CC=C(C=C1)C#CC2=CC=CC=C2,3.6012798900001006,3.9
10614,CH(C6H5)2,C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,-0.7285391099998403,-1.4
10615,N=CHC6H4-4-OMe ,CC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,-1.98355911000026,-3.8
10671,CH=NC6H5,C1=CC=C2C(=C1)C(C3=CC=CC=C32)N,7.491841889999951,9.0
10686,CH2CH2CH3,CC1=C(C(=CC=C1)C)C,-2.171812109999821,-3.1
10687,CH(OH)Me ,CC1=C(C(=CC=C1)O)C,3.4130268899994247,1.0
10688,COOMe ,CC1=C(C(=O)C=CC1=O)C,6.04856888999997,8.2
10694,CH2C(OH)(Me)2,CC1=CC(=C(C(=C1C)O)C)C,-3.2385791100006784,-3.7
10695,CH2CH(me)2,CC1=CC(=C(C(=C1)C)C)C,-2.109061109999967,-3.0
10696,CH2CH(OH)Me ,CC1=CC(=CC(=C1C)C)O,1.2167418900000848,0.3
10698,CH2CH(OH)Me ,CC1=CC(=C(C(=C1)C)O)C,1.2167418900000848,0.3
10703,CH2CH(me)2,CC1=CC=CC=C1C(C)C,-2.109061109999967,-3.0
10704,CH2CONH2,CC1=CC=CC=C1C(=O)N,7.491841889999951,6.7
10721,CH2CN ,CC1=CC=CC=C1C#N,7.868347890000188,6.7
10722,COMe ,CC1=CC=CC=C1C=O,7.680094889999512,9.7
10723,COCHMe2 ,C1CC(C2=CC=CC=C2C1)O,6.801580889999331,8.9
10724,CH=CHCOMe ,C1CC2=CC=CC=C2C(=O)C1,7.868347890000188,8.8
10727,NHCOCH(Me)2,CCN(C1=CC=CC=C1)C(=O)C,1.404994889999646,-1.8
10740,CH=CHC6H5,C=C(C1=CC=CC=C1)C2=CC=CC=C2,-0.7912901099996941,0.7
10747,COCHMe2 ,C1CC2=CC=CC=C2CC1O,6.801580889999331,8.9
10777,NHCOCH2Cl ,CC(=O)NC1=CC=CC=C1Cl,4.60529588999999,2.0
10778,COOEt ,CC1=CC=CC=C1OC(=O)C,5.35830788999935,7.5
10789,COOH ,C1=CC=C(C(=O)C=C1)O,8.558608889999695,10.9
10812,CH2CH(me)2,CC1=CC(=CC=C1)C(C)C,-2.109061109999967,-3.0
10817,CH2CH(OH)Me ,CC1=CC=C(C=C1)C(C)O,1.2167418900000848,0.3
10818,SO2Me ,CC1=CC=C(C=C1)S(=O)O,16.025977890000124,16.8
10821,C≡CH ,C#CC1=CC=CC=C1,5.985817890000117,5.7
10822,CH2NH2,CCC1=CC=NC=C1,-2.9875751100001486,-3.5
10823,CH2NH2,CCC1=CN=CC=C1,-2.9875751100001486,-3.5
10836,NH(CH2)3CH3,CC(CC1=CC=CC=C1)NC,-5.685868110000548,-11.6
10843,CH2NHCOMe,CC1=CC(=CC=C1)NC(=O)C,3.852283889999516,2.5
10854,C6H4-4CMe3,CC1=CC=C(C=C1)CCC2=CC=C(C=C2)C,-0.6030371100001328,-1.2
10858,CH=NC6H5,C1=CC=C(C=C1)C=NC2=CC=CC=C2,7.491841889999951,9.0
10864,CH2C(Me)3,CCCCCC1=CC=CC=C1,-2.234563110000789,-2.9
10869,CH(OH)Me ,COCC1=CC=CC=C1,3.4130268899994247,1.0
10870,CH2CH(me)2,CC(C)CC1=CC=CC=C1,-2.109061109999967,-3.0
10871,NHCOCH2Cl ,CC(=O)NC1=CC=C(C=C1)Cl,4.60529588999999,2.0
10873,CH2CH(OH)Me ,CCOCC1=CC=CC=C1,1.2167418900000848,0.3
10874,CH2NMe2,CCCCC1=CN=CC=C1,-2.109061109999967,-2.6
10881,CHO ,C1=CC=CC(=O)C=C1,11.445154889999657,13.8
11000,Me ,C1C=CC=CC=C1,-2.109061109999967,-3.3
11085,OCCl3,CC1=C(C(=C(C=C1Cl)Cl)O)Cl,12.63742389000022,11.1
11086,CH2CONH2,CC(=O)C1=CC=CC=C1N,7.491841889999951,6.7
11087,C6H4-4NO2,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],10.378387889999912,10.2
11107,5-pyrimidinyl,C1=CN=CC=C1C2=CC=NC=C2,8.758784579999249,8.291289629999113
11119,OCHCl2,COC1=C(C=C(C=C1)Cl)Cl,11.319652889999947,7.4
11122,COOH ,CC1=CC(=O)C=CC1=O,8.558608889999695,10.9
11137,ONO2 ,C1=CC(=CC(=C1)O)[N+](=O)[O-],14.017945889999233,13.4
11158,CONH2,C1=CC(=CC=C1C=O)N,7.05258488999986,8.1
11324,CONHC6H5,C1=CC=C(C=C1)C(=NO)C2=CC=CC=C2,8.621359889999548,9.3
11335,CH(OH)Me ,CC1=C(C(=CC=C1)C)O,3.4130268899994247,1.0
11340,COEt ,CC1=CC=CC=C1C(=O)C,6.927082890000152,8.9
11357,NHEt ,CCC1=CC=CC=C1N,-5.497615109999872,-11.4
11364,CH2NHCOMe,CC(=O)N(C)C1=CC=CC=C1,3.852283889999516,2.5
11365,NHCOCH2Cl ,CC(=O)N(C1=CC=CC=C1)Cl,4.60529588999999,2.0
11369,NH(CH2)3CH3,CCC1=C(C(=CC=C1)CC)N,-5.685868110000548,-11.6
11381,OC6H5,C1=CC=C(C=C1)C2=CC(=CC=C2)O,3.6640308899999545,0.0
11389,5-pyrimidinyl,C1=CC=NC(=C1)C2=CN=CC=C2,8.758784579999249,8.291289629999113
11398,CH2NMe2,CC(CN)C1=CC=CC=C1,-2.109061109999967,-2.6
11400,NHCOOEt ,CCOC(=O)C1=CC(=CC=C1)N,0.71473389000014,-3.0
11417,CH2NH2,CC1=C(C=NC=C1)C,-2.9875751100001486,-3.5
11420,CH2NH2,CC1=C(N=CC=C1)C,-2.9875751100001486,-3.5
11424,COOMe ,CC1=CC(=O)C(=CC=C1)O,6.04856888999997,8.2
11445,N=C(Me)NHC6H5,CC1=CC=CC=C1N=NC2=CC=CC=C2C,-3.5523341099999475,-6.6
11450,CH2C(OH)(Me)2,CC(C)(C)C1=CC(=CC=C1)O,-3.2385791100006784,-3.7
11455,COEt ,CC1=CC(=CC=C1)C(=O)C,6.927082890000152,8.9
11460,COOEt ,CC(=O)C1=CC(=CC=C1)OC,5.35830788999935,7.5
11472,NHOH ,C1=CN=CC=C1CO,-0.4775351100004253,-5.1
11473,NO ,C1=CC=C(C=C1)N=O,16.27698188999954,19.2
11474,NHOH ,C1=CC=NC(=C1)CO,-0.4775351100004253,-5.1
11475,NHEt ,CCC1=CC(=CC=C1)N,-5.497615109999872,-11.4
11476,CH(OH)Me ,CC1=CC(=CC=C1)CO,3.4130268899994247,1.0
11485,NHCOCH2Cl ,C1=CC=C(C=C1)NC(=O)CCl,4.60529588999999,2.0
11487,NHC6H5,C1=CC=C(C=C1)NC2=CC=CC=C2,0.0244728899995193,-4.8
11491,N=C(Me)NHC6H5,CC1=CC(=CC=C1)N=NC2=CC=CC(=C2)C,-3.5523341099999475,-6.6
11493,NHCOCH2Cl ,CC(=O)NC1=CC(=CC=C1)Cl,4.60529588999999,2.0
11494,NHCOOEt ,CC(=O)NC1=CC(=CC=C1)OC,0.71473389000014,-3.0
11500,CH2NHCOMe,CC(=O)NCC1=CC=CC=C1,3.852283889999516,2.5
11501,CONHC6H5,C1=CC=C(C=C1)C=NC2=CC=C(C=C2)O,8.621359889999548,9.3
11502,CH=CHC6H5,C1=CC=C(C=C1)C=CC2=CC=CC=C2,-0.7912901099996941,0.7
11503,CH2NMe2,CNCCC1=CC=CC=C1,-2.109061109999967,-2.6
11504,NHEt ,CCC1=CC=C(C=C1)N,-5.497615109999872,-11.4
11505,CH(OH)Me ,CC1=CC=C(C=C1)CO,3.4130268899994247,1.0
11526,CH2NH2,CC1=CN=C(C=C1)C,-2.9875751100001486,-3.5
11560,CH2Br ,CC1=CC(=CC=C1)Br,5.734813889999587,2.9
11565,CH2NH2,CC1=CC(=CN=C1)C,-2.9875751100001486,-3.5
11568,NHOH ,C1=CC(=CC(=C1)O)N,-0.4775351100004253,-5.1
11569,COOMe ,COC1=CC=CC(=C1)C=O,6.04856888999997,8.2
11763,C(NO2)3 ,CC1=C(C(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],23.556097889999297,25.1
11769,C6H4-3NO2,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],8.49585788999984,8.1
11775,N(C6H5)2,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3,0.5264808899994641,-2.3
11776,P(C6H5)2,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,1.2794928899999385,1.7
11782,COOEt ,CC1=C(C(=CC=C1)C(=O)O)C,5.35830788999935,7.5
11797,C6H4-4Et,CC1=CC=CC=C1C2=CC=CC=C2C,-0.4775351100004253,-1.1
11869,CH2NMe2,CC1=CC=CC=C1N(C)C,-2.109061109999967,-2.6
11878,C(NO2)3 ,CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],23.556097889999297,25.1
11892,COOEt ,CC1=CC(=C(C=C1)C)C(=O)O,5.35830788999935,7.5
11897,COOEt ,CC1=CC(=C(C=C1)C(=O)O)C,5.35830788999935,7.5
11903,CH2CH2CH3,CCC1=CC=CC=C1C,-2.171812109999821,-3.1
11904,C(Me)=CH2,CC1=CC=CC=C1C=C,-0.1637801100000418,-0.5
11906,CHCl2,C1=CC=C(C(=C1)CCl)Cl,9.813628890000112,10.0
11907,OCN,C1=CC=C(C(=C1)C#N)O,18.034009889999904,14.2
11909,CONH2,CC1=CC=CC=C1N=O,7.05258488999986,8.1
11910,1-PYRRYL,CC1=C2C(=CC=C1)C=CC=N2,6.654116039999339,4.054342109999892
11916,CH2NHCOMe,CN(C)C(=O)C1=CC=CC=C1,3.852283889999516,2.5
11918,C6H4-4Et,CC(C1=CC=CC=C1)C2=CC=CC=C2,-0.4775351100004253,-1.1
11926,1-PYRRYL,CC1=CC2=CC=CC=C2N=C1,6.654116039999339,4.054342109999892
11927,1-PYRRYL,CC1=CC2=C(C=CC=N2)C=C1,6.654116039999339,4.054342109999892
11931,C6H4-4Et,CC1=CC(=CC=C1)C2=CC=CC(=C2)C,-0.4775351100004253,-1.1
11940,CH=CHC6H5,C1C2=CC=CC=C2CC3=CC=CC=C31,-0.7912901099996941,0.7
11941,C6H4-4Et,CC1=CC=C(C=C1)C2=CC=C(C=C2)C,-0.4775351100004253,-1.1
11943,CH2OC6H5,COC1=CC=C(C=C1)C2=CC=CC=C2,3.099271890000156,1.7
11950,COOEt ,CCOC1=CC=CC=C1C=O,5.35830788999935,7.5
11952,CH2CONH2,C1=CC=C(C=C1)C(=O)CN,7.491841889999951,6.7
11954,CH2CONH2,CNC(=O)C1=CC=CC=C1,7.491841889999951,6.7
11955,NHCONH2,C1=CC=C(C=C1)C(=O)NN,0.0872238899993731,-3.7
11956,CH2NMe2,CCN(C)C1=CC=CC=C1,-2.109061109999967,-2.6
11957,NHCONH2,CN(C1=CC=CC=C1)N=O,0.0872238899993731,-3.7
11959,CH2NHCOMe,CCNC(=O)C1=CC=CC=C1,3.852283889999516,2.5
11972,NHCOOMe ,CC(=O)NC1=CC=CC=C1O,1.3422438899997922,-2.4
11983,CH=CHCHO ,C1C(=O)CC2=CC=CC=C21,5.170054889999789,8.1
12006,CHBr2,CC1=C(C=CC(=C1)Br)Br,9.68812688999929,9.9
12008,OCH2Cl ,CC1=CC(=C(C=C1)Cl)O,0.71473389000014,2.2
12029,C(Me)(NO2)2,CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C,15.335716889999505,16.5
12053,CH2CH(OH)Me ,CC(C)(C1=CC=CC=C1)O,1.2167418900000848,0.3
12057,S(O)OH,C1=CC=C(C=C1)S(=O)O,14.83370888999956,15.0
12059,CH2CH(OH)Me ,CC(C)C1=CC(=CC=C1)O,1.2167418900000848,0.3
12073,COOEt ,CC1=C(C=C(C=C1)C(=O)O)C,5.35830788999935,7.5
12082,NHCOOMe ,COC(=O)C1=CC=C(C=C1)N,1.3422438899997922,-2.4
12086,COOEt ,CCC1=CC=C(C=C1)C(=O)O,5.35830788999935,7.5
12092,NHCOOEt ,CN(C)C1=CC=C(C=C1)C(=O)O,0.71473389000014,-3.0
12095,C(Me)(NO2)2,C1=CC(=CC=C1NCC(=O)O)[N+](=O)[O-],15.335716889999505,16.5
12100,CH2CH2CH3,CCC1=CC=CC(=C1)C,-2.171812109999821,-3.1
12101,CH(OH)Me ,CCC1=CC(=CC=C1)O,3.4130268899994247,1.0
12103,CHCl2,C1=CC(=CC(=C1)Cl)CCl,9.813628890000112,10.0
12104,CH2CN ,CC1=CC(=CC=C1)C#N,7.868347890000188,6.7
12105,COMe ,CC1=CC(=CC=C1)C=O,7.680094889999512,9.7
12107,CH2NHCOMe,CCC(=O)NC1=CC=CC=C1,3.852283889999516,2.5
12112,NHC6H5,C1=CC=C(C=C1)CC2=CN=CC=C2,0.0244728899995193,-4.8
12115,NHCONHEt ,CCNC(=O)NC1=CC=CC=C1,-1.9208081100004053,-5.8
12117,N=C(Me)NHC6H5,CC(=NC1=CC=CC=C1)NC2=CC=CC=C2,-3.5523341099999475,-6.6
12121,COOEt ,CC1=CC(=CC=C1)CC(=O)O,5.35830788999935,7.5
12124,NHCOOMe ,CC(=O)NC1=CC(=CC=C1)O,1.3422438899997922,-2.4
12136,NHCOOMe ,C1=CC=C(C=C1)COC(=O)N,1.3422438899997922,-2.4
12143,CONH2,C1=CC=C(C=C1)C=NO,7.05258488999986,8.1
12144,SEt ,CCSC1=CC=CC=C1,1.028488889999409,-2.2
12145,N=CCl2,C1=CC=C(C=C1)N=C(Cl)Cl,7.680094889999512,5.9
12149,CH2SCN ,CC1=CC=C(C=C1)N=C=S,11.005897889999565,9.6
12153,CH2NMe2,CCCNC1=CC=CC=C1,-2.109061109999967,-2.6
12154,NHCONH2,C1=CC=C(C=C1)NNC=O,0.0872238899993731,-3.7
12155,CH2CH(OH)Me ,CCCOC1=CC=CC=C1,1.2167418900000848,0.3
12160,CH2CH2CH3,CCC1=CC=C(C=C1)C,-2.171812109999821,-3.1
12161,C(Me)=CH2,CC1=CC=C(C=C1)C=C,-0.1637801100000418,-0.5
12165,NHEt ,CC1=CC=C(C=C1)NC,-5.497615109999872,-11.4
12166,CONH2,CC1=CC=C(C=C1)N=O,7.05258488999986,8.1
12167,OCH2Cl ,COC1=CC=C(C=C1)Cl,0.71473389000014,2.2
12174,COOH ,C1=COC(=C1)C=CC=O,8.558608889999695,10.9
12378,CH=CH2,C1=CC=CC=CC=C1,1.404994889999646,1.0
12424,C(C6H5)3,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,-1.329066180000737,-1.5104165699998908
12439,COOEt ,CC1=C(C(=CC=C1)C)C(=O)O,5.35830788999935,7.5
12461,CH2OC6H5,C1CCC2=C(C1)C3=CC=CC=C3C2=O,3.099271890000156,1.7
12480,1-PYRRYL,C1=CC=C(C=C1)N2C=CC=C2,6.654116039999339,4.054342109999892
12497,COOEt ,CCC(=O)OC1=CC=CC=C1,5.35830788999935,7.5
12500,C(Me)=CH2,CC=CC1=CC=CC=C1,-0.1637801100000418,-0.5
12507,COEt ,COC1=CC=C(C=C1)C=C,6.927082890000152,8.9
12519,PH2 ,C1=CC=C(C=C1)P,6.801580889999331,4.0
12543,SO2NMe2 ,CC1=CC=C(C=C1)S(=O)(=O)NC,13.64143989000011,14.5
12561,CH2NMe2,CC(C)C1=CC=CC=C1N,-2.109061109999967,-2.6
12563,C6H4-4Me,CC1=CC=CC=C1C2=CC=CC=C2,-0.540286110000279,-1.2
12564,C6H4-4Me,CC1=CC(=CC=C1)C2=CC=CC=C2,-0.540286110000279,-1.2
12566,C6H4-4Me,CC1=CC=C(C=C1)C2=CC=CC=C2,-0.540286110000279,-1.2
12570,CH2CH(OH)Me ,CCCC1=CC=CC=C1O,1.2167418900000848,0.3
12573,PCl2 ,C1=CC=C(C=C1)P(Cl)Cl,14.143447890000054,15.6
12578,COC(Me)3,CC(C)C1=CC=C(C=C1)C(=O)C,5.672062889999733,7.6
12580,CH2CH(OH)Me ,CCCC1=CC=C(C=C1)O,1.2167418900000848,0.3
12609,NHCOCF3 ,C1=CC(=CC(=C1)NC=O)C(F)(F)F,10.94314688999971,8.2
12752,SiH3,C1=CC=C(C=C1)[SiH3],4.793548889999552,3.5
12755,NHOH ,CN1C=CC=CC1=O,-0.4775351100004253,-5.1
12759,NHEt ,CC1=CC(=C(N=C1)C)C,-5.497615109999872,-11.4
12765,SOMe,COC1=CC=C(C=C1)S,10.441138889999763,9.6
12769,CH2CH(OH)Me ,CC1=CC(=C(C(=C1)O)C)C,1.2167418900000848,0.3
12775,CH2CH(OH)Me ,CCC1=CC(=CC(=C1)C)O,1.2167418900000848,0.3
12778,NHNO2,C1=CN(C=CC1=CN=O)O,12.825676889999782,11.0
12781,ONO2 ,C1=COC(=C1)C=C[N+](=O)[O-],14.017945889999233,13.4
12784,CH2C(Me)3,CC1=CC(=C(C(=C1C)C)C)C,-2.234563110000789,-2.9
12797,CH2NHCOMe,C1C(C1OC2=CC=CC=C2)N,3.852283889999516,2.5
12854,COOC6H5,C1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)O,7.80559688999922,10.0
12858,COOC6H5,C1=CC=C(C=C1)C(=O)C=CC2=CC=CO2,7.80559688999922,10.0
13011,OCH2Cl ,COC1=CC=CC=C1Cl,0.71473389000014,2.2
13014,SiH(Me)2 ,C[SiH](C)C1=CC=CC=C1,-0.6030371100001328,0.3
13016,SEt ,CSCC1=CC=CC=C1,1.028488889999409,-2.2
13018,C≡CMe ,CC1=CC=C(C=C1)C#C,0.7774848899999938,1.3
13019,OCN,C1=CC(=CC=C1C#N)O,18.034009889999904,14.2
13023,cyclobutyl ,CC1CCC2=CC=CC=C12,-2.736571110000734,-3.9
13028,CH=CHCHO ,C=CC(=O)C1=CC=CC=C1,5.170054889999789,8.1
13029,SiCIMe2,C[Si](C)(C1=CC=CC=C1)Cl,4.417042889999315,4.8
13030,cyclobutyl ,CC(=CC1=CC=CC=C1)C,-2.736571110000734,-3.9
13032,CH2NMe2,CC(C)NC1=CC=CC=C1,-2.109061109999967,-2.6
13033,cyclobutyl ,C=CCCC1=CC=CC=C1,-2.736571110000734,-3.9
13034,CH2CH(OH)Me ,CCC1=CC=C(C=C1)CO,1.2167418900000848,0.3
13036,cyclopentyl,CC1=CC(=C(C(=C1)C)C=C)C,-2.6738201099997654,-3.7
13043,CYCLOHEXENYL,C1CCC(=CC1)C2=CC=CC=C2,-2.6876253300005803,-3.3835339200003185
13058,CH=CHC6H5,C1CC2=CC=CC=C2C3=CC=CC=C31,-0.7912901099996941,0.7
13065,C6H4-4CHMe2,CC(C)(C1=CC=CC=C1)C2=CC=CC=C2,-0.540286110000279,-1.2
13075,Si(OEt)3,CCO[Si](C1=CC=CC=C1)(OCC)OCC,-0.2265311099998956,0.8
13097,PO(C6H5)2,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3,5.860315889999295,6.9
13176,Me ,CC(=C)C#CC=C,-2.109061109999967,-3.3
13200,CH2OH,C1=CC2C=CC1C2O,-2.736571110000734,-3.8
13211,cyclobutyl ,CC1=C2CCCC2=CC=C1,-2.736571110000734,-3.9
13213,cyclobutyl ,CC1CC2=CC=CC=C2C1,-2.736571110000734,-3.9
13229,cyclohexyl,C1CCC(CC1)C2=CC=CC=C2,-2.7993221100005874,-3.8
13295,CH=CHCOC6H4-4NO2,COC1=CC2=C(C=C1)C(=CC(=O)O2)C3=CC=NC=C3,13.20218289000002,14.4
13389,NO ,C1=CN=CC=C1C=O,16.27698188999954,19.2
13394,OCN,C1=CC(=CC(=C1)O)C#N,18.034009889999904,14.2
13396,NHCN ,C1=CC(=CC=C1C#N)N,10.566640889999473,5.9
13397,OCH2Cl ,C1=CC(=CC=C1CO)Cl,0.71473389000014,2.2
13401,ONO2 ,C1=CC(=C(N=C1)C(=O)O)O,14.017945889999233,13.4
